"","X","X30","X50","X60","X90","X160","C..all.","RL","RM","AlleyGrvl","Alleynan","IR1","IR2","Reg","Bnk","HLS","CulDSac","BrDale","BrkSide","Edwards","IDOTRR","MeadowV","NAmes","NoRidge","NridgHt","OldTown","Sawyer","Somerst","StoneBr","Timber","Condition1Artery","Condition1Feedr","Condition1Norm","X1Fam","Duplex","Gable","Hip","CompShg","WdShngl","Exterior2ndCmentBd","Exterior2ndMetalSd","Exterior2ndVinylSd","Exterior2ndWd.Sdng","BrkFace","None","Stone","FuseA","FuseF","SBrkr","Attchd","BuiltIn","Detchd","N","Y","WD","Abnorml","Normal","Partial","LotFrontage","LotArea","OverallQual","YearBuilt","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","X2ndFlrSF","BsmtFullBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageCars","WoodDeckSF","OpenPorchSF","EnclosedPorch","ScreenPorch","ExterQual","BsmtQual","BsmtCond","BsmtExposure","HeatingQC","KitchenQual","GarageQual","PoolQC","BsmtFinType1","CentralAir","Functional","GarageFinish","Fence"
"40",39,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,24,7.84188592898462,6,2005,5.93224518744801,5.41610040220442,6.39859493453521,6.45676965557216,1,2,0.693147180559945,4,0,2,0,5.11799381241676,0,0,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"41",40,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,8.00001409367807,6,2000,6.1463292576689,5.67332326717149,6.62936325343745,6.62936325343745,1,2,0.693147180559945,5,0,2,0,3.49650756146648,0,0,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,1,0
"42",41,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,7.7848892956551,7,2003,5.50125821054473,5.65948221575962,6.27476202124194,6.31173480915291,0,2,0.693147180559945,4,0,2,0,3.93182563272433,0,0,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"43",42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0,0.693147180559945,57,9.46141032593123,8,2010,6.94022246911964,6.4150969591716,7.40427911803727,0,1,1,0.693147180559945,6,1,3,5.08140436498446,5.26269018890489,0,0,1.6094379124341,1.79175946922805,0.693147180559945,2,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"44",43,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,68,8.90652891759452,8,2000,6.18414889093748,6.19847871649231,6.88346258641309,6.77308037565554,1,3,0.693147180559945,7,1,2,5.63835466933375,5.22035582507832,0,0,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"45",44,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,80,8.98732181285012,7,2002,6.72623340235875,6.49223983502047,7.30854279753919,0,1,3,0.693147180559945,6,1,2,5.62762111369064,4.92725368515721,0,0,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"46",45,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,9.25502688959859,6,1967,6.22851100359118,7.18841273649695,7.51207124583547,0,1,4,0.693147180559945,8,0,2,0,4.34380542185368,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,4,3,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"47",46,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,80,9.28656039788759,6,1993,7.03702761468628,4.969813299576,7.15539630189673,7.10332206252611,1,4,0.693147180559945,9,1,2,5.41610040220442,3.49650756146648,0,0,1.38629436111989,1.6094379124341,1.38629436111989,3,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,1,0
"48",47,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,9.84363138538276,6,1978,6.53378883793334,6.19847871649231,7.11069612297883,6.40522845803084,0,3,0.693147180559945,7,1,2,0,4.24849524204936,0,0,1.38629436111989,1.6094379124341,1.38629436111989,3,3,3,1.38629436111989,0,5,0.693147180559945,2.19722457733622,2,0
"49",48,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,80,9.16962253869762,6,1971,5.79909265446053,5.95842469302978,6.57368016696065,6.57368016696065,0,4,0.693147180559945,7,0,2,0,4.36944785246702,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,1.38629436111989,0,5,0.693147180559945,2.19722457733622,2,1.09861228866811
"50",49,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,80,9.16962253869762,5,1966,6.54965074223381,6.28226674689601,7.11720550316434,0,1,3,0.693147180559945,6,0,2,0,5.41610040220442,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,1.38629436111989,0,3,0.693147180559945,2.19722457733622,2,0
"51",50,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,90,9.20039104112251,5,1966,6.96602418710611,5.01727983681492,7.09837563859079,0,1,3,0.693147180559945,6,0,2,0,0,4.79579054559674,0,1.38629436111989,1.6094379124341,1.38629436111989,2,4,3,1.38629436111989,0,4,0.693147180559945,2.19722457733622,2,0
"52",51,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,88,9.17792048072007,5,1967,6.91869521902047,6.21660610108486,7.32052696227274,0,1,3,0.693147180559945,6,0,2,0,3.71357206670431,0,5.32300997913841,1.38629436111989,1.38629436111989,1.38629436111989,2,5,4,1.38629436111989,0,4,0.693147180559945,2.19722457733622,2,1.6094379124341
"53",52,0,0,0,0,0,0,0.693147180559945,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0,0,0,9.2687036152731,6,1964,0,6.2803958389602,6.2803958389602,6.46925031679577,0,3,0.693147180559945,8,0,2,0,5.15329159449778,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,1.38629436111989,0,1,0.693147180559945,2.19722457733622,1,0
"54",53,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,98,9.4925826756776,5,1962,7.31388683163346,5.43372200355424,7.45529848568329,0,2,6,1.09861228866811,10,0,0,0,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,0,0,4,0.693147180559945,2.19722457733622,0,0
"55",54,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,68,9.18245516848665,5,1952,6.50876913697168,6.15485809401642,7.03966034986208,6.27852142416584,0,3,0.693147180559945,7,2,2,0,0,0,0,1.6094379124341,1.38629436111989,1.38629436111989,2,4,3,1.38629436111989,0,2,0.693147180559945,1.94591014905531,1,1.09861228866811
"56",55,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,120,9.76198159024195,6,1949,5.70711026474888,6.18001665365257,6.6631326959908,6.28785856016178,0,3,0.693147180559945,6,1,2,0,0,5.01727983681492,0,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,1.38629436111989,0,3,0.693147180559945,2.19722457733622,1,0
"57",56,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,75,9.33970057728189,6,1966,6.85118492749374,4.91998092582813,6.98564181763921,0,1,2,0.693147180559945,5,1,1,5.47646355193151,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,4,4,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,1,0
"58",57,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,70,9.02014792080166,5,1958,0,7.38087903556412,7.38087903556412,0,0,4,1.09861228866811,8,0,2,3.76120011569356,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,1.38629436111989,0,1,0.693147180559945,2.19722457733622,1,0
"59",58,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,70,9.01164550106428,7,2003,7.08086789669078,5.68017260901707,7.3004728142678,0,1,3,0.693147180559945,7,0,2,5.53338948872752,4.30406509320417,0,0,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,1.38629436111989
"60",59,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,8.99355158629998,5,1959,6.75343791859778,4.83628190695148,7.04228617193974,0,1,3,0.693147180559945,6,0,1,0,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,1.38629436111989,0,4,0.693147180559945,2.19722457733622,2,1.6094379124341
"61",60,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,87,9.28042597954287,5,1959,6.84268328223842,5.6021188208797,7.09589322109753,0,0,3,0.693147180559945,6,0,1,0,3.09104245335832,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,2,3,1.38629436111989,0,3,0.693147180559945,2.19722457733622,2,0
"62",61,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,80,9.21363493892561,6,1959,6.59987049921284,6.2363695902037,7.12689080889881,0,1,3,0.693147180559945,6,2,2,0,3.36729582998647,0,5.08140436498446,1.38629436111989,1.38629436111989,1.38629436111989,2,5,3,1.38629436111989,0,3,0.693147180559945,2.19722457733622,1,1.09861228866811
"63",62,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,60,9.03396112463786,4,1956,0,6.72503364216684,6.72503364216684,6.22653666928747,0,3,0.693147180559945,5,0,1,0,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,1.38629436111989,0,1,0.693147180559945,2.19722457733622,1,0
"64",63,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,60,9.30118605527576,5,1952,5.82894561761021,6.26530121273771,6.76272950693188,0,0,2,0.693147180559945,4,0,1,0,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,3,2,1.38629436111989,0,4,0.693147180559945,2.19722457733622,1,0
"65",64,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,119,9.29615102838929,5,1955,6.47543271670409,5.78382518232974,6.880384082186,0,0,3,0.693147180559945,5,0,1,0,0,5.32787616878958,0,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,1.38629436111989,0,3,0.693147180559945,2.19722457733622,1,1.09861228866811
"66",65,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0,0,70,9.51694232928048,5,1958,6.27852142416584,6.12468339089421,6.89669433162271,0,1,2,0.693147180559945,5,0,1,0,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,3,3,3,1.38629436111989,0,3,0.693147180559945,2.19722457733622,1,0
"67",66,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,65,8.97449144816442,4,1920,0,6.3578422665081,6.3578422665081,0,0,2,0.693147180559945,4,0,2,0,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,4,3,1.38629436111989,0,1,0.693147180559945,2.19722457733622,1,0
"68",67,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,60,8.99528899055931,6,1948,6.1779441140506,5.08759633523238,6.70563909486,6.0137151560428,1,3,0.693147180559945,5,0,1,6.0282785202307,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,1.38629436111989,0,5,0.693147180559945,2.19722457733622,1,1.09861228866811
"69",68,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0.693147180559945,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,81,8.94062918484564,5,1960,6.37842618365159,5.47227067367148,7.06987412845857,0,0,3,0.693147180559945,6,0,2,0,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,5,3,1.38629436111989,0,3,0.693147180559945,2.19722457733622,2,0
"70",69,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,80,9.18615013317497,6,1963,6.57646956904822,6.03068526026126,7.24136628332232,0,1,2,0.693147180559945,7,1,2,6.48920493132532,0,4.7361984483945,5.48479693349065,1.38629436111989,1.38629436111989,1.38629436111989,4,3,3,1.38629436111989,0,4,0.693147180559945,2.07944154167984,2,0
"71",70,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,60,8.47657950853094,4,1900,3.89182029811063,6.49526555593701,6.56526497003536,6.53378883793334,1,3,0.693147180559945,9,2,1,4.44265125649032,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,1.38629436111989,0,5,0.693147180559945,1.94591014905531,1,0
"72",71,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0.693147180559945,0,1,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,56,8.40871671508015,5,1920,6.36302810354046,5.8805329864007,6.84268328223842,0,1,2,0.693147180559945,5,1,0,3.95124371858143,0,4.91265488573605,0,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,0,0,4,0.693147180559945,2.19722457733622,0,1.38629436111989
"73",72,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,1,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,69,8.66664714458457,5,1957,5.61677109766657,0,7.20637729147225,0,1,3,0.693147180559945,6,0,2,0,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,3,4,4,1.38629436111989,0,4,0.693147180559945,2.19722457733622,1,0
"74",73,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,50,8.8394216076206,6,1938,0,6.71901315438526,6.71901315438526,6.05208916892442,0,3,0.693147180559945,6,0,1,0,0,0,0,1.38629436111989,1.6094379124341,1.38629436111989,2,4,2,1.09861228866811,0,1,0.693147180559945,2.19722457733622,1,0
"75",74,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,69,9.38025190869346,5,1948,6.66057514983969,5.51342874616498,6.93537044601511,6.4085287910595,0,3,0.693147180559945,7,1,1,0,4.61512051684126,4.84418708645859,0,1.38629436111989,1.38629436111989,1.38629436111989,2,5,4,1.38629436111989,0,4,0.693147180559945,2.19722457733622,1,0
"76",75,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,9.01675562290352,5,1920,5.17614973257383,6.72503364216684,6.91671502035361,5.2257466737132,0,3,0.693147180559945,6,0,1,0,0,5.81413053182507,0,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,1.38629436111989,0,3,0.693147180559945,2.19722457733622,1,0
"77",76,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0,68,9.17543831996692,2,1923,0,6.5206211275587,6.5206211275587,0,0,2,0.693147180559945,5,1,2,0,0,0,0,1.38629436111989,1.09861228866811,1.09861228866811,2,3,3,1.09861228866811,0,1,0,2.19722457733622,1,0
"78",77,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0.693147180559945,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0.693147180559945,0,0,60,9.16962253869762,8,1900,0,6.83625927727707,6.83625927727707,6.45676965557216,0,3,0.693147180559945,7,0,1,4.00733318523247,5.43372200355424,5.50938833662798,0,1.6094379124341,1.38629436111989,1.38629436111989,2,3,4,1.38629436111989,0,1,0,2.19722457733622,1,0
