Id,30,50,60,90,160,C (all),RL,RM,AlleyGrvl,Alleynan,IR1,IR2,Reg,Bnk,HLS,CulDSac,BrDale,BrkSide,Edwards,IDOTRR,MeadowV,NAmes,NoRidge,NridgHt,OldTown,Sawyer,Somerst,StoneBr,Timber,Condition1Artery,Condition1Feedr,Condition1Norm,1Fam,Duplex,Gable,Hip,CompShg,WdShngl,Exterior2ndCmentBd,Exterior2ndMetalSd,Exterior2ndVinylSd,Exterior2ndWd Sdng,BrkFace,None,Stone,FuseA,FuseF,SBrkr,Attchd,BuiltIn,Detchd,N,Y,WD,Abnorml,Normal,Partial,LotFrontage,LotArea,OverallQual,YearBuilt,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,2ndFlrSF,BsmtFullBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,SalePrice,ExterQual,BsmtQual,BsmtCond,BsmtExposure,HeatingQC,KitchenQual,GarageQual,PoolQC,BsmtFinType1,CentralAir,Functional,GarageFinish,Fence
70,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,95,13651,7,1973,1880,343,2223,0,1,3,1,8,2,2,300,0,0,0,244000,3,4,3,4,5,3,3,0,5,1,8,3,0
71,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,69,7599,4,1982,565,280,845,0,1,2,1,4,0,2,0,0,0,0,129500,3,3,3,2,3,3,3,0,5,1,8,1,0
72,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,74,10141,7,1998,0,832,832,833,0,3,1,7,1,2,0,94,0,291,185000,3,4,3,2,4,3,3,0,1,1,8,3,0
73,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,85,10200,5,1954,320,404,1086,0,1,3,1,6,0,2,0,0,0,0,144900,3,3,3,2,4,3,3,0,5,1,8,1,2
74,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,60,5790,3,1915,0,840,840,765,0,3,2,8,0,1,0,0,202,0,107400,4,2,3,2,4,3,3,0,1,0,8,1,0
75,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,21,1596,4,1973,462,0,462,462,1,2,1,5,0,1,120,101,0,0,91000,3,4,3,4,3,3,3,0,6,1,8,1,2
76,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,8475,4,1956,228,724,952,0,0,2,1,4,0,1,0,0,0,0,135750,3,3,3,2,5,3,3,0,5,1,8,1,0
77,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,50,8635,5,1948,336,295,672,213,1,2,1,6,0,1,0,0,0,0,127000,3,3,3,2,3,3,3,0,4,1,7,1,3
78,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,72,10778,4,1968,0,1768,1768,0,0,4,2,8,0,0,0,0,0,0,136500,3,3,3,2,3,3,0,0,1,0,8,0,0
79,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,60,10440,5,1910,0,440,440,548,0,2,1,5,0,2,74,0,128,0,110000,3,3,3,2,4,3,3,0,1,1,8,1,3
80,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,100,13000,6,1968,448,448,896,960,0,4,1,8,1,1,0,72,0,252,193500,3,4,3,2,3,4,3,0,3,1,8,3,0
81,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,32,4500,6,1998,1201,36,1237,0,1,2,1,5,0,2,0,199,0,0,153500,3,5,4,2,5,3,3,0,6,1,8,3,0
82,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,78,10206,8,2007,33,1530,1563,0,0,3,1,6,1,3,144,99,0,0,245000,3,4,3,2,5,4,3,0,6,1,8,2,0
83,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,80,8892,5,1960,0,1065,1065,0,0,3,1,6,0,2,74,0,0,0,126500,3,3,3,2,4,3,3,0,1,1,8,1,0
84,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,8530,7,1995,0,384,384,670,0,3,1,7,1,2,120,72,0,0,168500,3,4,3,2,4,3,3,0,1,1,8,3,0
85,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,121,16059,8,1991,0,1288,1288,1116,0,4,1,9,1,2,127,82,0,0,260000,4,4,3,2,5,4,3,0,1,1,8,1,0
86,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,122,11911,6,2005,0,684,684,876,0,3,1,6,1,2,100,38,0,0,174000,4,4,3,3,5,4,3,0,1,1,8,3,0
87,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,40,3951,6,2009,0,612,612,612,0,2,1,4,0,2,0,234,0,0,164500,4,4,3,3,5,4,3,0,1,1,8,2,0
88,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,105,8470,3,1915,0,1013,1013,0,0,2,1,6,0,0,0,0,156,0,85000,2,3,2,2,3,2,0,0,1,0,8,0,3
89,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,60,8070,4,1994,588,402,990,0,1,3,1,5,0,0,0,0,0,0,123600,3,4,3,2,5,3,0,0,6,1,8,0,0
90,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,60,7200,4,1950,0,0,0,0,0,2,1,4,0,2,0,29,0,0,109900,3,0,0,0,3,3,3,0,0,1,8,1,0
91,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,85,8500,5,1961,600,635,1235,0,0,2,1,6,0,2,0,0,0,0,98600,3,3,3,2,3,3,3,0,3,1,8,1,2
92,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,80,13360,5,1921,713,163,876,0,1,2,1,5,0,2,0,0,44,0,163500,3,4,3,2,5,3,3,0,5,1,8,1,0
93,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,60,7200,6,1910,1046,168,1214,1031,0,4,2,9,1,2,0,0,0,99,133900,3,3,2,3,5,3,3,0,3,0,8,1,0
94,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,69,9337,6,1997,648,176,824,881,1,3,1,7,0,2,0,162,0,0,204750,3,4,3,2,5,4,3,0,6,1,8,2,0
95,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,9765,6,1993,310,370,680,790,0,3,1,6,1,2,232,63,0,0,185000,5,4,4,2,4,3,3,0,5,1,8,3,0
96,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,78,10264,7,1999,1162,426,1588,0,0,3,1,6,0,2,158,29,0,0,214000,4,4,3,3,5,4,3,0,5,1,8,2,0
97,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,73,10921,4,1965,520,440,960,0,1,3,1,6,0,1,120,0,0,0,94750,3,3,3,2,3,3,3,0,3,1,8,3,0
98,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,85,10625,5,1920,108,350,458,0,0,2,1,5,0,1,0,0,77,0,83000,3,3,3,2,2,3,2,0,5,0,8,1,0
99,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,77,9320,4,1959,569,381,950,0,1,3,1,6,0,0,352,0,0,0,128950,3,3,3,2,2,3,0,0,5,1,8,0,0
100,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,10603,6,1977,1200,410,1610,0,1,3,1,6,2,2,168,68,0,0,205000,3,3,3,3,4,4,3,0,5,1,8,2,0
101,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,77,9206,6,1985,0,741,741,755,0,3,1,7,1,2,192,46,0,0,178000,4,4,3,2,3,4,3,0,1,1,8,3,0
102,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,64,7018,5,1979,0,0,0,0,0,4,2,8,0,2,0,0,0,0,118964,3,0,0,0,3,3,3,0,0,1,8,1,0
103,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,94,10402,7,2009,0,1226,1226,0,0,3,1,6,0,3,0,36,0,0,198900,3,4,3,2,5,4,3,0,1,1,8,2,0
104,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,7758,7,1931,224,816,1040,592,0,4,1,7,2,1,0,0,0,184,169500,3,3,3,2,5,3,3,0,2,1,8,1,0
105,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,75,9375,8,2003,0,1053,1053,939,0,3,1,9,1,2,140,45,0,0,250000,4,5,3,2,5,4,3,0,1,1,8,2,0
106,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,60,10800,4,1885,0,641,641,0,0,2,1,6,0,1,0,0,0,0,100000,3,2,3,2,4,3,2,0,1,1,8,1,0
107,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,50,6000,5,1948,104,516,789,0,0,2,1,5,0,1,0,0,0,0,115000,3,3,3,2,5,3,3,0,5,1,8,1,0
108,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,85,8500,5,1919,0,793,793,520,0,3,1,7,0,0,0,0,144,0,115000,3,3,3,2,3,2,0,0,1,0,8,0,0
109,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,105,11751,6,1977,705,1139,1844,0,0,3,1,7,1,2,0,122,0,0,190000,3,4,3,2,5,3,3,0,4,1,8,2,3
110,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,75,9525,6,1954,444,550,994,639,0,4,1,7,0,1,182,0,0,0,136900,3,3,2,2,4,3,3,0,3,1,8,1,0
111,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,7750,7,2000,250,134,384,656,0,3,1,7,1,2,180,0,0,0,180000,3,4,3,2,5,3,3,0,6,1,8,3,0
112,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,77,9965,7,2007,984,280,1264,1414,1,4,1,10,1,3,120,184,0,168,383970,4,5,3,3,5,5,3,0,6,1,8,3,0
113,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,21000,6,1953,35,905,1809,0,1,3,1,7,2,2,166,120,192,0,217000,3,4,3,3,3,4,3,0,5,1,8,1,3
114,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,61,7259,6,1945,774,104,1028,884,1,3,1,9,1,1,224,0,0,0,259500,3,3,3,2,5,4,3,0,5,1,8,1,3
115,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,34,3230,6,1999,419,310,729,729,0,2,1,5,1,2,0,32,0,0,176000,3,4,3,2,4,3,3,0,6,1,8,1,0
116,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,11616,5,1962,170,252,1092,0,0,3,1,6,1,1,0,20,144,0,139000,3,3,3,2,3,3,3,0,2,1,8,1,0
117,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,74,8536,5,2006,0,1125,1125,0,0,2,1,5,0,2,80,64,0,0,155000,3,4,3,2,4,3,3,0,1,1,8,1,0
118,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,90,12376,7,1990,1470,203,1673,1523,1,5,1,11,2,3,367,0,0,0,320000,3,4,3,3,4,4,3,0,6,1,8,1,0
119,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,65,8461,6,2005,0,728,728,728,0,3,1,8,1,2,0,24,0,0,163990,4,4,3,2,5,4,3,0,1,1,8,3,0
120,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,21453,6,1969,938,0,938,0,1,1,1,4,2,2,0,130,0,0,180000,3,3,3,4,5,3,3,0,5,1,8,1,0
121,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,50,6060,4,1939,0,732,732,351,0,3,1,4,0,1,0,0,140,0,100000,3,3,3,2,4,3,3,0,1,1,8,1,3
122,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,75,9464,6,1958,570,510,1080,0,0,3,1,5,0,1,0,0,0,130,136000,3,3,3,2,4,3,3,0,4,1,8,1,0
123,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,55,7892,6,1993,300,899,1199,0,0,2,1,5,0,2,0,63,0,0,153900,4,4,3,2,5,4,3,0,6,1,8,2,0
124,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,48,17043,6,1979,0,1362,1362,0,0,3,1,7,1,2,192,0,0,0,181000,3,4,2,2,3,3,3,0,1,1,8,1,0
125,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,60,6780,6,1935,490,30,520,0,1,2,1,5,0,0,53,0,0,0,84500,3,3,3,3,4,3,0,0,6,0,8,0,0
126,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,4928,6,1976,120,958,1078,0,0,2,1,5,1,2,0,205,0,0,128000,3,4,3,2,3,3,3,0,5,1,8,2,0
127,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,55,4388,5,1930,116,556,672,0,0,3,1,5,1,0,0,0,0,0,87000,3,3,3,2,5,3,0,0,2,1,8,0,0
128,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,69,7590,6,1966,512,148,660,688,0,3,1,6,1,2,188,108,0,0,155000,3,3,3,2,3,3,3,0,4,1,8,2,0
129,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,69,8973,5,1958,567,413,1008,0,0,3,1,6,0,2,0,80,0,0,150000,3,3,3,2,3,5,3,0,3,1,8,2,1
130,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,88,14200,7,1966,445,479,924,941,0,4,1,8,2,2,105,66,0,0,226000,3,3,3,2,5,4,3,0,3,1,8,3,4
131,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,12224,6,2000,695,297,992,1032,1,3,1,7,1,2,24,48,0,0,244000,4,4,3,2,5,4,3,0,6,1,8,2,0
132,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,75,7388,5,1959,405,658,1063,0,1,3,1,7,0,2,0,0,0,0,150750,3,3,3,2,4,4,3,0,3,1,8,1,0
133,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,6853,8,2001,1005,262,1267,0,1,2,1,6,0,2,192,25,0,0,220000,4,5,3,2,5,4,3,0,6,1,8,3,0
134,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,78,10335,5,1968,570,891,1461,0,0,3,1,7,1,2,0,96,180,0,180000,3,3,3,2,4,3,3,0,3,1,7,2,3
135,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,80,10400,7,1970,0,1304,1304,0,0,3,1,7,1,2,98,0,0,0,174000,3,3,3,2,4,3,3,0,1,1,8,1,3
136,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,10355,5,1967,695,519,1214,0,0,3,1,5,1,1,0,111,0,0,143000,3,3,3,2,3,3,3,0,4,1,8,2,0
137,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,82,11070,7,1988,0,1907,1907,0,0,5,2,9,0,3,0,0,0,0,171000,3,3,3,2,4,3,3,0,1,1,8,1,0
138,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,73,9066,8,1999,668,336,1004,848,0,3,1,7,2,3,224,106,0,0,230000,4,4,3,3,5,4,3,0,6,1,8,3,4
139,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,65,15426,6,1997,821,107,928,836,1,3,1,7,0,2,276,99,0,0,231500,3,4,3,2,5,4,3,0,6,1,8,2,3
140,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,70,10500,4,1971,432,432,864,0,0,3,1,5,1,0,0,0,0,0,115000,3,3,3,2,3,3,0,0,5,1,8,0,0
141,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,78,11645,7,2005,1300,434,1734,0,1,3,1,7,0,2,160,24,0,0,260000,4,4,3,3,5,4,3,0,6,1,8,3,0
142,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,71,8520,5,1952,507,403,910,475,0,4,1,6,0,2,0,0,0,0,166000,3,3,3,2,2,3,3,0,3,1,8,1,3
